player_name,Role,sold_price,team,year,Player Origin,runs,balls,matches,strike_rate,wickets,run_conceded,balls_bowled,overs,economy,value_score,normalized_score,fair_price,difference,status
Mark Wood,Bowler,15000000,Chennai Super Kings,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Mark Wood,Bowler,75000000,Lucknow Super Giants,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,75000000,Overpaid
Martin Guptill,Batsman,5000000,Kings XI Punjab,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Martin Guptill,Batsman,10000000,Sunrisers Hyderabad,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Matt Henry,Bowler,3000000,Chennai Super Kings,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Matt Henry,Bowler,5000000,Kings XI Punjab,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Matthew Wade,Wicket Keeper,24000000,Gujarat Titans,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,24000000,Overpaid
Mayank Agarwal,Batsman,16000000,Delhi Daredevils,2014,Indian,115,93,8,123.655914,0,0,0,0,0,70.9583871,22.76100252344565,479669336.8482644,-463669336.8,Undervalued
Mayank Agarwal,Batsman,10000000,Kings XI Punjab,2018,Indian,120,94,11,127.6595745,0,0,0,0,0,74.81893618,23.999333478095565,505766139.35965407,-495766139.4,Undervalued
Mayank Dagar,All-Rounder,2000000,Kings XI Punjab,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Mayank Markande,Bowler,2000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Mayank Markande,Bowler,6500000,Mumbai Indians,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,6500000,Overpaid
Mayank Yadav,Bowler,2000000,Lucknow Super Giants,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Michael Clarke,Batsman,30000000,Pune Warriors India,2013,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
Michael Hussey,Batsman,50000000,Mumbai Indians,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,50000000,Overpaid
Michael Hussey,Batsman,15000000,Chennai Super Kings,2015,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Midhun S,All-Rounder,2000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Milind Kumar,Batsman,1000000,Delhi Daredevils,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Milind Kumar,All-Rounder,2000000,Royal Challengers Bangalore,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Milind Tandon,All-Rounder,1000000,Rising Pune Supergiant,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Mitchell Johnson,All-Rounder,65000000,Kings XI Punjab,2014,Overseas,56,51,8,109.8039216,17,450,340,56.66666667,7.941176471,44.36058824,14.229346270924095,299871725.0054253,-234871725,Undervalued
Mitchell Johnson,Bowler,20000000,Mumbai Indians,2017,Overseas,20,17,2,117.6470588,9,147,125,20.83333333,7.056,27.437058819999997,8.800861893293325,185470898.4677052,-165470898.5,Undervalued
Mitchell Johnson,Bowler,20000000,Kolkata Knight Riders,2018,Overseas,16,11,2,145.4545455,2,218,133,22.16666667,9.834586466,29.53818183,9.474829664734889,199674212.82749546,-179674212.8,Undervalued
Mitchell Marsh,All-Rounder,48000000,Rising Pune Supergiant,2016,Overseas,7,11,1,63.63636364,4,45,55,9.166666667,4.909090909,13.125454545999999,4.210192991307115,88726341.38427109,-40726341.38,Undervalued
Mitchell Marsh,All-Rounder,20000000,Sunrisers Hyderabad,2020,Overseas,0,1,1,0,0,6,4,0.666666667,9,0.37,0.11868323503191482,2501151.1942026354,17498848.805797365,Overpaid
Mitchell Marsh,All-Rounder,65000000,Delhi Capitals,2022,Overseas,251,192,8,130.7291667,4,102,76,12.66666667,8.052631579,130.699375,41.923850384439966,883510534.7980914,-818510534.8,Undervalued
Mitchell McClenaghan,Bowler,3000000,Mumbai Indians,2015,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Mitchell Santner,All-Rounder,5000000,Chennai Super Kings,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Mitchell Santner,All-Rounder,19000000,Chennai Super Kings,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Mitchell Starc,Bowler,50000000,Royal Challengers Bangalore,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,50000000,Overpaid
Mitchell Starc,Bowler,94000000,Kolkata Knight Riders,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,94000000,Overpaid
Mithun Manhas,All-Rounder,3000000,Chennai Super Kings,2014,Indian,35,26,5,134.6153846,0,0,0,0,0,37.09230769,11.897932625536138,250739107.2285813,-247739107.2,Undervalued
Moeen Ali,All-Rounder,17000000,Royal Challengers Bangalore,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,17000000,Overpaid
Moeen Ali,All-Rounder,70000000,Chennai Super Kings,2021,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,70000000,Overpaid
Mohammad Nabi,All-Rounder,3000000,Sunrisers Hyderabad,2017,Overseas,2,3,1,66.66666667,2,59,66,11,5.363636364,11.330000000499998,3.634273116137665,76589305.49072006,-73589305.49,Undervalued
Mohammad Nabi,All-Rounder,10000000,Sunrisers Hyderabad,2018,Overseas,18,12,2,150,1,47,30,5,9.4,31.03,9.953353468,209758706.90839934,-199758706.9,Undervalued
Mohammad Nabi,All-Rounder,10000000,Kolkata Knight Riders,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Mohammad Shami,Bowler,42500000,Delhi Daredevils,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,42500000,Overpaid
Mohammad Shami,Bowler,30000000,Delhi Daredevils,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
Mohammad Shami,Bowler,48000000,Kings XI Punjab,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,48000000,Overpaid
Mohammad Shami,Bowler,62500000,Gujarat Titans,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,62500000,Overpaid
Mohammed Azharudeen,Wicket Keeper,2000000,Royal Challengers Bangalore,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Mohammed Siraj,Bowler,26000000,Sunrisers Hyderabad,2017,Indian,0,0,0,0,10,214,141,23.5,9.106382979,0.5,0.16038275004312813,3379934.0462197773,22620065.953780223,Overpaid
Mohammed Siraj,Bowler,26000000,Royal Challengers Bangalore,2018,Indian,25,23,3,108.6956522,12,372,264,44,8.454545455,28.76434783,9.226610416344968,194443197.0958499,-168443197.1,Undervalued
Mohd. Arshad Khan,All-Rounder,2000000,Mumbai Indians,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Mohit Sharma,Bowler,20000000,Chennai Super Kings,2014,Indian,1,3,1,33.33333333,26,457,324,54,8.462962963,7.1,2.277435050452036,47995063.45294089,-27995063.45,Undervalued
Mohit Sharma,Bowler,65000000,Kings XI Punjab,2016,Indian,32,27,5,118.5185185,16,410,304,50.66666667,8.092105263,34.18777778,10.966259634835671,231104868.13263664,-166104868.1,Undervalued
Mohit Sharma,Bowler,24000000,Kings XI Punjab,2018,Indian,10,14,4,71.42857143,7,328,186,31,10.58064516,16.84428571,5.403065730807374,113865149.54138395,-89865149.54,Undervalued
Mohit Sharma,Bowler,50000000,Chennai Super Kings,2019,Indian,0,2,1,0,1,27,18,3,9,0.42,0.13472151003622762,2839144.598824613,47160855.40117539,Overpaid
Mohit Sharma,Bowler,5000000,Delhi Capitals,2020,Indian,0,0,0,0,1,45,25,4.166666667,10.8,0.05,0.016038275,337993.4046219777,4662006.595378023,Overpaid
Mohsin Khan,Bowler,2000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Mohsin Khan,Bowler,2000000,Mumbai Indians,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Mohsin Khan,Bowler,2000000,Lucknow Super Giants,2022,Indian,23,19,3,121.0526316,14,202,206,34.33333333,5.883495146,29.85789474,9.577382537798899,201835429.9603448,-199835430,Undervalued
Moises Henriques,All-Rounder,22500000,Royal Challengers Bangalore,2013,Overseas,165,127,9,129.9212598,8,187,132,22,8.5,94.16818897,30.20590622717913,636564535.9411215,-614064535.9,Undervalued
Moises Henriques,All-Rounder,10000000,Sunrisers Hyderabad,2014,Overseas,9,14,2,64.28571429,4,96,63,10.5,9.142857143,14.45285714,4.635977949309998,97699407.84893273,-87699407.85,Undervalued
Moises Henriques,All-Rounder,10000000,Kings XI Punjab,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Moises Henriques,All-Rounder,42000000,Punjab Kings,2021,Overseas,31,32,4,96.875,4,47,61,10.16666667,4.62295082,29.541249999999998,9.475813829423116,199694953.28577995,-157694953.3,Undervalued
Monu Singh,Bowler,2000000,Chennai Super Kings,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Morne Morkel,Bowler,28000000,Kolkata Knight Riders,2014,Overseas,4,4,1,100,13,376,305,50.83333333,7.396721311,17.74,5.690379971530185,119920059.95987768,-91920059.96,Undervalued
Mujeeb Zadran,Bowler,40000000,Kings XI Punjab,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,40000000,Overpaid
Mujeeb Zadran,Bowler,15000000,Sunrisers Hyderabad,2021,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Mukesh Choudhary,Bowler,2000000,Chennai Super Kings,2022,Indian,6,6,2,100,16,425,291,48.5,8.762886598,19.119999999999997,6.133036361649218,129248677.92744425,-127248677.9,Undervalued
Munaf Patel,Bowler,3000000,Gujarat Lions,2017,Indian,0,1,1,0,1,58,42,7,8.285714286,0.42,0.13472151003622762,2839144.598824613,160855.4011753872,Overpaid
Murali Kartik,Bowler,10000000,Kings XI Punjab,2014,Indian,0,0,0,0,2,91,49,8.166666667,11.14285714,0.1,0.03207655,675986.8092439554,9324013.190756045,Overpaid
Murali Vijay,Batsman,50000000,Delhi Daredevils,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,50000000,Overpaid
Murali Vijay,Batsman,30000000,Kings XI Punjab,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
Murali Vijay,Batsman,20000000,Chennai Super Kings,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,20000000,Overpaid
Murugan Ashwin,Bowler,16000000,Mumbai Indians,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,16000000,Overpaid
Mustafizur Rahman,Bowler,14000000,Sunrisers Hyderabad,2016,Overseas,0,0,0,0,19,427,376,62.66666667,6.813829787,0.9500000000000001,0.30472722508194344,6421874.687817577,7578125.312182423,Overpaid
Mustafizur Rahman,Bowler,22000000,Mumbai Indians,2018,Overseas,1,3,1,33.33333333,9,232,167,27.83333333,8.335329341,6.25,2.0047843753787187,42249175.57436728,-20249175.57,Undervalued
Mustafizur Rahman,Bowler,10000000,Rajasthan Royals,2021,Overseas,8,14,3,57.14285714,18,448,327,54.5,8.220183486,14.021428570999998,4.497590547500535,94783007.60752322,-84783007.61,Undervalued
Mustafizur Rahman,Bowler,20000000,Delhi Capitals,2022,Overseas,3,5,1,60,9,248,199,33.16666667,7.477386935,11.109999999999998,3.563704705958306,75102134.50700343,-55102134.51,Undervalued
Muttiah Muralitharan,Bowler,10000000,Royal Challengers Bangalore,2014,Overseas,0,0,0,0,4,125,99,16.5,7.575757576,0.2,0.0641531,1351973.6184879108,8648026.381512089,Overpaid
N Jagadeesan,Wicket Keeper,2000000,Chennai Super Kings,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
N. Jagadeesan,Wicket Keeper,2000000,Chennai Super Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
N. Tilak Varma,All-Rounder,17000000,Mumbai Indians,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,17000000,Overpaid
Naman Ojha,Wicket Keeper,5000000,Sunrisers Hyderabad,2014,Indian,232,170,10,136.4705882,0,0,0,0,0,123.93058823000001,39.75265710957985,837754429.1,-832754429.1,Undervalued
Naman Ojha,Wicket Keeper,14000000,Delhi Daredevils,2018,Indian,1,4,1,25,0,0,0,0,0,4.55,1.4594830253924658,30757399.82059997,-16757399.82,Undervalued
Nathan Coulter-Nile,Bowler,33750000,Mumbai Indians,2013,Overseas,9,6,1,150,1,29,25,4.166666667,6.96,26.790000000000003,8.593307747310805,181096866.19645566,-147346866.2,Undervalued
Nathan Coulter-Nile,Bowler,42500000,Delhi Daredevils,2014,Overseas,0,0,0,0,2,27,26,4.333333333,6.230769231,0.1,0.03207655,675986.8092439554,41824013.190756045,Overpaid
Nathan Coulter-Nile,Bowler,35000000,Kolkata Knight Riders,2017,Overseas,14,13,3,107.6923077,16,232,178,29.66666667,7.820224719,24.08384616,7.725266955909034,162803623.16640753,-127803623.2,Undervalued
Nathan Coulter-Nile,Bowler,22000000,Royal Challengers Bangalore,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,22000000,Overpaid
Nathan Coulter-Nile,Bowler,80000000,Mumbai Indians,2020,Overseas,25,15,2,166.6666667,6,206,165,27.5,7.490909091,36.79000001,11.800962749777195,248695547.15465057,-168695547.2,Undervalued
Nathan Coulter-Nile,Bowler,50000000,Mumbai Indians,2021,Overseas,4,5,2,80,7,131,121,20.16666667,6.495867769,14.81,4.750537056277455,100113646.4490298,-50113646.45,Undervalued
Nathan Coulter-Nile,Bowler,20000000,Rajasthan Royals,2022,Overseas,1,2,1,50,0,49,20,3.333333333,14.7,8.299999999999999,2.662353650715926,56106905.16724829,-36106905.17,Undervalued
Nathan Ellis,Bowler,7500000,Punjab Kings,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,7500000,Overpaid
Nathan McCullum,Bowler,7500000,Sunrisers Hyderabad,2013,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,7500000,Overpaid
Nathu Singh,Bowler,32000000,Mumbai Indians,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,32000000,Overpaid
Nathu Singh,Bowler,5000000,Gujarat Lions,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Nathu Singh,Bowler,2000000,Delhi Capitals,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Navdeep Saini,Bowler,1000000,Delhi Daredevils,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Navdeep Saini,Bowler,30000000,Royal Challengers Bangalore,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,30000000,Overpaid
Navdeep Saini,Bowler,26000000,Rajasthan Royals,2022,Indian,2,2,1,100,3,73,39,6.5,11.23076923,16.38,5.254138891412877,110726639.35415989,-84726639.35,Undervalued
Nic Maddinson,Batsman,5000000,Royal Challengers Bangalore,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Nicolas Pooran,Wicket Keeper,3000000,Mumbai Indians,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Nicolas Pooran,Wicket Keeper,42000000,Kings XI Punjab,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,42000000,Overpaid
Nicolas Pooran,Wicket Keeper,107500000,Sunrisers Hyderabad,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,107500000,Overpaid
Nidheesh M D Dinesan,Bowler,2000000,Mumbai Indians,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Nikhil Shankar Naik,Wicket Keeper,3000000,Kings XI Punjab,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Nikhil Shankar Naik,Wicket Keeper,2000000,Kolkata Knight Riders,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Nikhil Shankar Naik,Wicket Keeper,2000000,Kolkata Knight Riders,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Nitish Rana,All-Rounder,1000000,Mumbai Indians,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Nitish Rana,All-Rounder,34000000,Kolkata Knight Riders,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,34000000,Overpaid
Nitish Rana,All-Rounder,80000000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,80000000,Overpaid
Noor Ahmad,Bowler,3000000,Gujarat Titans,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Obed Mccoy,Bowler,7500000,Rajasthan Royals,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,7500000,Overpaid
Odean Smith,All-Rounder,60000000,Punjab Kings,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,60000000,Overpaid
Oshane Thomas,Bowler,11000000,Rajasthan Royals,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,11000000,Overpaid
Oshane Thomas,Bowler,5000000,Rajasthan Royals,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Pankaj Jaswal,All-Rounder,2000000,Mumbai Indians,2019,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Pankaj Singh,Bowler,11250000,Royal Challengers Bangalore,2013,Indian,0,0,0,0,0,0,0,0,0,0,0,0,11250000,Overpaid
Paras Dogra,Batsman,1000000,Gujarat Lions,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Pardeep Sahu,All-Rounder,1000000,Rajasthan Royals,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Pardeep Sahu,All-Rounder,1000000,Kings XI Punjab,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Pardeep Sahu,Bowler,2000000,Kings XI Punjab,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Parthiv Patel,Wicket Keeper,14000000,Royal Challengers Bangalore,2014,Indian,205,191,12,107.3298429,0,0,0,0,0,108.6894764,34.863834262786135,734726523.7369173,-720726523.7,Undervalued
Parthiv Patel,Wicket Keeper,17000000,Royal Challengers Bangalore,2018,Indian,153,109,6,140.3669725,0,0,0,0,0,89.06504588,28.568993980299723,602067961.7620776,-585067961.8,Undervalued
Parveez Rasool,All-Rounder,9500000,Sunrisers Hyderabad,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,9500000,Overpaid
Parvinder Awana,Bowler,6500000,Kings XI Punjab,2014,Indian,0,0,0,0,9,248,146,24.33333333,10.19178082,0.45,0.1443444750388153,3041940.6415977995,3458059.3584022005,Overpaid
Pat Cummins,Bowler,10000000,Kolkata Knight Riders,2014,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,10000000,Overpaid
Pat Cummins,Bowler,45000000,Delhi Daredevils,2017,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,45000000,Overpaid
Pat Cummins,Bowler,54000000,Mumbai Indians,2018,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,54000000,Overpaid
Pat Cummins,All-Rounder,155000000,Kolkata Knight Riders,2020,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,155000000,Overpaid
Pat Cummins,All-Rounder,72500000,Kolkata Knight Riders,2022,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,72500000,Overpaid
Pavan Deshpande,All-Rounder,2000000,Royal Challengers Bangalore,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Pavan Deshpande,All-Rounder,2000000,Royal Challengers Bangalore,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Pawan Negi,Bowler,1000000,Chennai Super Kings,2014,Indian,0,0,0,0,1,76,43,7.166666667,10.60465116,0.05,0.016038275,337993.4046219777,662006.5953780223,Overpaid
Pawan Negi,All-Rounder,85000000,Delhi Daredevils,2016,Indian,57,63,6,90.47619048,2,84,54,9,9.333333333,40.40142857,12.959384440096741,273108327.89283854,-188108327.9,Undervalued
Pawan Negi,All-Rounder,10000000,Royal Challengers Bangalore,2017,Indian,144,114,10,126.3157895,17,202,200,33.33333333,6.06,85.41736842499999,27.398944898897113,577410143.3563113,-567410143.4,Undervalued
Pawan Negi,All-Rounder,10000000,Royal Challengers Bangalore,2018,Indian,3,5,2,60,1,49,24,4,12.25,11.08,3.554081740955719,74899338.46423025,-64899338.46,Undervalued
Pawan Negi,All-Rounder,5000000,Kolkata Knight Riders,2021,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Pawan Suyal,Bowler,1000000,Mumbai Indians,2014,Indian,0,0,0,0,1,35,21,3.5,10,0.05,0.016038275,337993.4046219777,662006.5953780223,Overpaid
Pawan Suyal,Bowler,1000000,Delhi Daredevils,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Peter Handscomb,Wicket Keeper,3000000,Rising Pune Supergiant,2016,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Philip Hughes,Batsman,7500000,Mumbai Indians,2013,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,7500000,Overpaid
Piyush Chawla,Bowler,42500000,Kolkata Knight Riders,2014,Indian,31,20,5,155,14,304,238,39.66666667,7.663865546,39.13,12.551554018375208,264513638.4571598,-222013638.5,Undervalued
Piyush Chawla,Bowler,42000000,Kolkata Knight Riders,2018,Indian,27,36,5,75,14,419,296,49.33333333,8.493243243,25.41,8.150651357191771,171768248.22888908,-129768248.2,Undervalued
Piyush Chawla,Bowler,67500000,Chennai Super Kings,2020,Indian,0,0,0,0,7,191,128,21.33333333,8.953125,0.35000000000000003,0.1122679250301897,2365953.8323538443,65134046.167646155,Overpaid
Piyush Chawla,Bowler,24000000,Mumbai Indians,2021,Indian,0,2,1,0,1,38,24,4,9.5,0.42,0.13472151003622762,2839144.598824613,21160855.401175387,Overpaid
Prabhsimran Singh,Wicket Keeper,48000000,Kings XI Punjab,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,48000000,Overpaid
Prabhsimran Singh,Wicket Keeper,5500000,Kings XI Punjab,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5500000,Overpaid
Prabhsimran Singh,Wicket Keeper,6000000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,6000000,Overpaid
Pradeep Sangwan,All-Rounder,2000000,Gujarat Lions,2016,Indian,0,0,0,0,0,49,25,4.166666667,11.76,0,0,0,2000000,Overpaid
Pradeep Sangwan,Bowler,15000000,Mumbai Indians,2018,Indian,0,5,1,0,0,20,12,2,10,0.37,0.11868323503191482,2501151.1942026354,12498848.805797365,Overpaid
Pradeep Sangwan,All-Rounder,2000000,Gujarat Titans,2022,Indian,2,6,1,33.33333333,3,66,56,9.333333333,7.071428571,6.379999999500001,2.0464838903899323,43127958.42638443,-41127958.43,Undervalued
Pragyan Ojha,Bowler,32500000,Mumbai Indians,2014,Indian,4,8,3,50,5,385,282,47,8.191489362,10.58,3.3936989909125908,71519404.41801047,-39019404.42,Undervalued
Pragyan Ojha,Bowler,5000000,Mumbai Indians,2015,Indian,0,0,0,0,0,23,12,2,11.5,0,0,0,5000000,Overpaid
Prasanth Padmanabhan,All-Rounder,1000000,Sunrisers Hyderabad,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Prasanth Parameswaran,Bowler,3000000,Sunrisers Hyderabad,2014,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3000000,Overpaid
Prashant Chopra,Wicket Keeper,2000000,Rajasthan Royals,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Prashant Solanki,Bowler,12000000,Chennai Super Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,12000000,Overpaid
Prasidh Krishna,Bowler,100000000,Rajasthan Royals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,100000000,Overpaid
Pratham Singh,All-Rounder,1000000,Gujarat Lions,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Pratham Singh,Batsman,2000000,Kolkata Knight Riders,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Pratyush Singh,All-Rounder,1000000,Chennai Super Kings,2015,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Pratyush Singh,All-Rounder,1000000,Delhi Daredevils,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Praveen Dubey,All-Rounder,3500000,Royal Challengers Bangalore,2016,Indian,0,0,0,0,0,0,0,0,0,0,0,0,3500000,Overpaid
Praveen Dubey,All-Rounder,1000000,Royal Challengers Bangalore,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Praveen Kumar,Bowler,22000000,Sunrisers Hyderabad,2015,Indian,17,25,4,68,7,338,230,38.33333333,8.817391304,19.34,6.2036047716681955,130735848.90778098,-108735848.9,Undervalued
Praveen Kumar,Bowler,35000000,Gujarat Lions,2016,Indian,24,27,6,88.88888889,10,408,319,53.16666667,7.673981191,26.37333333,8.459655455661657,178280254.49239913,-143280254.5,Undervalued
Pravin Dubey,All-Rounder,5000000,Delhi Capitals,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,5000000,Overpaid
Pravin Tambe,Bowler,1000000,Rajasthan Royals,2014,Indian,5,9,2,55.55555556,15,365,304,50.66666667,7.203947368,11.973333334000001,3.8406322545799516,80938153.96464951,-79938153.96,Undervalued
Pravin Tambe,Bowler,2000000,Gujarat Lions,2016,Indian,7,19,1,36.84210526,5,143,97,16.16666667,8.845360825,9.156315788999999,2.937030213006268,61895486.94636159,-59895486.95,Undervalued
Pravin Tambe,Bowler,1000000,Sunrisers Hyderabad,2017,Indian,0,0,0,0,0,0,0,0,0,0,0,0,1000000,Overpaid
Pravin Tambe,Bowler,2000000,Kolkata Knight Riders,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Prayas Ray Barman,All-Rounder,15000000,Royal Challengers Bangalore,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,15000000,Overpaid
Prerak Mankad,All-Rounder,2000000,Punjab Kings,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Prince Balwant Rai Singh,All-Rounder,2000000,Mumbai Indians,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Prithvi Raj Yarra,Bowler,2000000,Kolkata Knight Riders,2019,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Prithvi Shaw,Batsman,12000000,Delhi Daredevils,2018,Indian,0,0,0,0,0,0,0,0,0,0,0,0,12000000,Overpaid
Priyam Garg,Batsman,19000000,Sunrisers Hyderabad,2020,Indian,0,0,0,0,0,0,0,0,0,0,0,0,19000000,Overpaid
Priyam Garg,Batsman,2000000,Sunrisers Hyderabad,2022,Indian,0,0,0,0,0,0,0,0,0,0,0,0,2000000,Overpaid
Quinton De Kock,Wicket Keeper,1500000,Sunrisers Hyderabad,2013,Overseas,0,0,0,0,0,0,0,0,0,0,0,0,1500000,Overpaid
